"Flickr Stream","Flickr Stream"
"Flickr User Url","Flickr User Url"
"Follow FAQ for Troubleshooting","Follow FAQ for Troubleshooting"
Font,Font
"Font Color","Font Color"
"Font Decoration","Font Decoration"
"Font Family","Font Family"
"Font Hover Opacity","Font Hover Opacity"
"Font Loading URL:","Font Loading URL:"
"Font Opacity","Font Opacity"
"Font Size","Font Size"
"Font Size (px)","Font Size (px)"
"Font Weight","Font Weight"
"Fonts Loaded:","Fonts Loaded:"
"For Example: 00:17","For Example: 00:17"
"For Example: 02:17","For Example: 02:17"
"For the","For the"
"Force Cover:","Force Cover:"
"Force Full Width:","Force Full Width:"
"Force Hide Navigation Arrows under width","Force Hide Navigation Arrows under width"
"Force Hide Navigation Bullets over width","Force Hide Navigation Bullets over width"
"Force Hide Navigation Bullets under width","Force Hide Navigation Bullets under width"
"Force Hide Navigation Thumbnails under width","Force Hide Navigation Thumbnails under width"
"Force Hide Navigation over width","Force Hide Navigation over width"
"Force Hide Navigation tabs under width","Force Hide Navigation tabs under width"
"Force Inherit Styles","Force Inherit Styles"
"Force Lazy Loading","Force Lazy Loading"
Free,Free
"Free Goodies","Free Goodies"
"Free Premium Sliders","Free Premium Sliders"
"Free Templates","Free Templates"
"Fresh versions to download for you","Fresh versions to download for you"
From,From
"From Filename","From Filename"
"From Media Library","From Media Library"
"From Slider Settings","From Slider Settings"
"From Stream","From Stream"
"From the","From the"
Front,Front
"Full Height","Full Height"
"Full Screen:","Full Screen:"
"Full Width","Full Width"
"Full examples for instant usage","Full examples for instant usage"
Full-Height,Full-Height
Full-Screen,Full-Screen
Full-Width,Full-Width
"FullScreen Align Force","FullScreen Align Force"
Function,Function
"Function Not Available in Demo Mode","Function Not Available in Demo Mode"
"Function Only Available for Adminstrators","Function Only Available for Adminstrators"
Gallery,Gallery
"General Settings","General Settings"
"General background color for slider. Clear value to get transparent slider container.","General background color for slider. Clear value to get transparent slider container."
"General background image position.  i.e. center center to always center vertical and horizontal the image in the slider background.","General background image position.  i.e. center center to always center vertical and horizontal the image in the slider background."
"General background image repeat attitude. Used for tiled images.","General background image repeat attitude. Used for tiled images."
"General background image size. Cover - always fill the container, cuts overlays. Contain- always fits image into slider.","General background image size. Cover - always fill the container, cuts overlays. Contain- always fits image into slider."
"General settings updated","General settings updated"
"Get External","Get External"
"Get Free Premium Sliders","Get Free Premium Sliders"
"Get the amount of existing slides in the slider.","Get the amount of existing slides in the slider."
"Get the current focused slide index.","Get the current focused slide index."
"Get the previously played slide.","Get the previously played slide."
"Get your Instagram Access Token <a target=""_blank"" href=""http://jelled.com/instagram/access-token"">here</a>","Get your Instagram Access Token <a target=""_blank"" href=""http://jelled.com/instagram/access-token"">here</a>"
"Given animation name is a default animation. These can not be changed.","Given animation name is a default animation. These can not be changed."
"Global Settings","Global Settings"
"Global Style Editor","Global Style Editor"
"Global Styles Editor","Global Styles Editor"
"Go Back","Go Back"
"Go FullScreen","Go FullScreen"
"Go To Next Layer","Go To Next Layer"
"Go To Slide","Go To Slide"
"Go To Slide with ID","Go To Slide with ID"
"Go for further customization using the advanced settings on the right of this configuration page.","Go for further customization using the advanced settings on the right of this configuration page."
"Google Font String","Google Font String"
"Google Fonts","Google Fonts"
"Google Fonts Loaded","Google Fonts Loaded"
"Google Fonts Performance","Google Fonts Performance"
"Grid Based","Grid Based"
Group,Group
"Groups\' Photos","Groups\' Photos"
"HTML Tag","HTML Tag"
"HTML Tag for Layer","HTML Tag for Layer"
HTML5,HTML5
"HTML5 Video","HTML5 Video"
"Handle already existing","Handle already existing"
"Handle already exists, overwrite settings for this preset?","Handle already exists, overwrite settings for this preset?"
"Handle has to be at least three character long","Handle has to be at least three character long"
Handle:,Handle:
Hashtag,Hashtag
Height,Height
Height:,Height:
Help,Help
"Help Lines","Help Lines"
"Helper Grid:","Helper Grid:"
Hero,Hero
"Hero Scene","Hero Scene"
"Hi, your Purchase Code for Slider Revolution has been deregistered as it was not a valid Slider Revolution Purchase Code","Hi, your Purchase Code for Slider Revolution has been deregistered as it was not a valid Slider Revolution Purchase Code"
"Hi, your Purchase Code for Slider Revolution has been deregistered manually through <a href=""http://www.themepunch.com/purchase-code-deactivation"" target=""_blank"">http://www.themepunch.com/purchase-code-deactivation</a> and is no longer active for this installation.","Hi, your Purchase Code for Slider Revolution has been deregistered manually through <a href=""http://www.themepunch.com/purchase-code-deactivation"" target=""_blank"">http://www.themepunch.com/purchase-code-deactivation</a> and is no longer active for this installation."
Hidden,Hidden
"Hide  After","Hide  After"
"Hide  After on Mobile","Hide  After on Mobile"
"Hide 'Under' Width","Hide 'Under' Width"
"Hide After","Hide After"
"Hide After on Mobile","Hide After on Mobile"
"Hide Controls:","Hide Controls:"
"Hide Details","Hide Details"
"Hide Element Under Width:","Hide Element Under Width:"
"Hide Hand","Hide Hand"
"Hide Over","Hide Over"
"Hide Slide After Loop:","Hide Slide After Loop:"
"Hide Slide On Mobile:","Hide Slide On Mobile:"
"Hide Slide Options","Hide Slide Options"
"Hide Under","Hide Under"
"Hide Video and Hide Poster","Hide Video and Hide Poster"
"Hide Video and Show Poster","Hide Video and Show Poster"
"Hide all layers under the defined slider width. Value 0 will disable the function.","Hide all layers under the defined slider width. Value 0 will disable the function."
"Hide over Width","Hide over Width"
"Hide the selected layers (set layers hide under in slide editor) under the defined slider width. Value 0 will disable the function.","Hide the selected layers (set layers hide under in slide editor) under the defined slider width. Value 0 will disable the function."
"Hide the slider under the defined slider width. Value 0 will disable the function.","Hide the slider under the defined slider width. Value 0 will disable the function."
"Hide under Width","Hide under Width"
High,High
Horizontal,Horizontal
"Horizontal Align","Horizontal Align"
"Horizontal Align of the Carousel.","Horizontal Align of the Carousel."
"Horizontal Aligns","Horizontal Aligns"
"Horizontal Offset","Horizontal Offset"
"Horizontal Offset from Aligned Position (px)","Horizontal Offset from Aligned Position (px)"
"Horizontal Offsets:","Horizontal Offsets:"
"Horizontal Origin","Horizontal Origin"
"Horizontal position of bullets ","Horizontal position of bullets "
"Horizontal position of tabs.","Horizontal position of tabs."
"Horizontal position of the left arrow.","Horizontal position of the left arrow."
"Horizontal position of the right arrow.","Horizontal position of the right arrow."
"Horizontal position of thumbnails","Horizontal position of thumbnails"
Hover,Hover
"Hover Animation Easing","Hover Animation Easing"
"Hover Animation Speed (in ms)","Hover Animation Speed (in ms)"
"Hover CSS","Hover CSS"
"Hover State","Hover State"
"How to Unlock Premium Features?","How to Unlock Premium Features?"
"How to load/preload the images. <br><br><strong>All</strong> - Load all image element in a sequence at the initialisation. This will boost up the loading of your page, and will preload all images to have a smooth and breakless run already in the first loop.  <br><br><strong>Smart</strong> - It will load the page as quick as possible, and load only the current and neighbour slide elements. If slide is called which not loaded yet, will be loaded on demand with minimal delays.   <br><br><strong>Single</strong> - It will load only the the start slide. Any other slides will be loaded on demand.","How to load/preload the images. <br><br><strong>All</strong> - Load all image element in a sequence at the initialisation. This will boost up the loading of your page, and will preload all images to have a smooth and breakless run already in the first loop.  <br><br><strong>Smart</strong> - It will load the page as quick as possible, and load only the current and neighbour slide elements. If slide is called which not loaded yet, will be loaded on demand with minimal delays.   <br><br><strong>Single</strong> - It will load only the the start slide. Any other slides will be loaded on demand."
"How to use Backups","How to use Backups"
ID,ID
"ID missing, something went wrong. Please try again!","ID missing, something went wrong. Please try again!"
ID:,ID:
Idle,Idle
"Idle State","Idle State"
"If active, it will overwrite the first slide transition. Use it to get special transition for the first slide.","If active, it will overwrite the first slide transition. Use it to get special transition for the first slide."
"If browser size goes below this value, then Navigation Arrows are hidden.","If browser size goes below this value, then Navigation Arrows are hidden."
"If browser size goes below this value, then Navigation bullets are hidden.","If browser size goes below this value, then Navigation bullets are hidden."
"If browser size goes below this value, then Navigation tabs are hidden.","If browser size goes below this value, then Navigation tabs are hidden."
"If browser size goes below this value, then Navigation thumbs are hidden.","If browser size goes below this value, then Navigation thumbs are hidden."
"If browser size goes over this value, then Navigation Arrows are hidden.","If browser size goes over this value, then Navigation Arrows are hidden."
"If only one Slide is in the Slider, you can choose wether the Slide should loop or if it should stop. If only one Slide exist, slide will be duplicated !","If only one Slide is in the Slider, you can choose wether the Slide should loop or if it should stop. If only one Slide exist, slide will be duplicated !"
"If option enabled, Layers are cropped by the Grid Layer Dimensions to avoid Floated 3d Texts and hide Elements outside of the Slider.","If option enabled, Layers are cropped by the Grid Layer Dimensions to avoid Floated 3d Texts and hide Elements outside of the Slider."
"If option is enabled, all slides and Layers are cropped by the Slider sides.","If option is enabled, all slides and Layers are cropped by the Slider sides."
"If set to on, parallax will be disabled on mobile devices to save performance","If set to on, parallax will be disabled on mobile devices to save performance"
"If set, slide will be visible after the date is reached.","If set, slide will be visible after the date is reached."
"If set, slide will be visible till the date is reached.","If set, slide will be visible till the date is reached."
"If this is enabled, the slider will not be loaded on mobile devices.","If this is enabled, the slider will not be loaded on mobile devices."
"If you have purchased Slider Revolution from ThemePunch directly you can find your activation code here:","If you have purchased Slider Revolution from ThemePunch directly you can find your activation code here:"
"Ignore Height Changes","Ignore Height Changes"
"Ignore Height Changes Under","Ignore Height Changes Under"
"Ignore Lazy Loading","Ignore Lazy Loading"
"Ignore Preload after ","Ignore Preload after "
"Ignores the Ignore Height Changes feature under a certain amount of pixels.","Ignores the Ignore Height Changes feature under a certain amount of pixels."
Image,Image
"Image &lt;img /&gt;","Image &lt;img /&gt;"
"Image Layer Title ","Image Layer Title "
"Image Library","Image Library"
"Image Performance","Image Performance"
"Image Source Size:","Image Source Size:"
"Image URL","Image URL"
Images,Images
"Images (%1)","Images (%1)"
"Images Loaded:","Images Loaded:"
"Implement your Slider","Implement your Slider"
Import,Import
"Import / Export / Replace","Import / Export / Replace"
"Import Layer","Import Layer"
"Import Selected Layer?","Import Selected Layer?"
"Import Slide from local or from ThemePunch online server?","Import Slide from local or from ThemePunch online server?"
"Import Slider","Import Slider"
"Import Slider from local or from ThemePunch server?","Import Slider from local or from ThemePunch server?"
"Import Template Slide","Import Template Slide"
"Import Template Slider","Import Template Slider"
"Import file not found!!!","Import file not found!!!"
"Import only available for Administrators","Import only available for Administrators"
"Importing slider...","Importing slider..."
"In Animation Default and Out Animation Wait for Trigger","In Animation Default and Out Animation Wait for Trigger"
"In and Out Animation Default","In and Out Animation Default"
"In order to register your purchase code on another domain, deregister <br>it first by clicking the button below.","In order to register your purchase code on another domain, deregister <br>it first by clicking the button below."
"In the slider settings you will also find a ""Whiteboard"" tab, on the right. This is where all the default settings and advanced goodies are found!","In the slider settings you will also find a ""Whiteboard"" tab, on the right. This is where all the default settings and advanced goodies are found!"
"In' animations finnish at:","In' animations finnish at:"
"Include RevSliderSlider libraries globally:","Include RevSliderSlider libraries globally:"
"Increase/Decrease Fullscreen Height (Optional)","Increase/Decrease Fullscreen Height (Optional)"
"Infinity Carousel Scroll. No Endpoints exists at first and last slide if valuse is set to ON.","Infinity Carousel Scroll. No Endpoints exists at first and last slide if valuse is set to ON."
"Infinity Scroll","Infinity Scroll"
"Initialization Delay","Initialization Delay"
"Inner / outer","Inner / outer"
"Inner Slider","Inner Slider"
"Insert Meta","Insert Meta"
"Insert something in it and it will be used instead of http://fonts.googleapis.com/css?family= (For example: http://fonts.useso.com/css?family= which will also work for chinese visitors)","Insert something in it and it will be used instead of http://fonts.googleapis.com/css?family= (For example: http://fonts.useso.com/css?family= which will also work for chinese visitors)"
Instagram,Instagram
"Instagram Hashtag","Instagram Hashtag"
"Instagram Stream","Instagram Stream"
"Instagram User ID","Instagram User ID"
"Install & Configure Add-Ons","Install & Configure Add-Ons"
"Install Slider","Install Slider"
"Install Slider Pack","Install Slider Pack"
"Install this Add-on","Install this Add-on"
Installed,Installed
"Installed Vers.","Installed Vers."
"Installed Version","Installed Version"
"Instant solutions for most problems","Instant solutions for most problems"
"Internal Classes:","Internal Classes:"
"Invalid Email","Invalid Email"
"Invalid Email/Could not connect to the Newsletter server","Invalid Email/Could not connect to the Newsletter server"
"Invalid ID","Invalid ID"
"Invisible on Frontend:","Invisible on Frontend:"
"It will keep aspect ratio and ignore max height of Layer Grid by upscaling. Layer Area will be vertical centered.","It will keep aspect ratio and ignore max height of Layer Grid by upscaling. Layer Area will be vertical centered."
"Italic Font","Italic Font"
"Italic Font On/Off","Italic Font On/Off"
"JQuery No Conflict Mode","JQuery No Conflict Mode"
"Jittering Distance","Jittering Distance"
"Jittering Repeat","Jittering Repeat"
"Jittering Vertical Offset","Jittering Vertical Offset"
"Jump To","Jump To"
"Jump to Slide","Jump to Slide"
"Keep Aspect Ratio (on/off)","Keep Aspect Ratio (on/off)"
"Keep End Time Position","Keep End Time Position"
"Keep Hidden","Keep Hidden"
"Keep Start Time Position","Keep Start Time Position"
"Keep last selected State","Keep last selected State"
"Ken Burns","Ken Burns"
"Ken Burns / Pan Zoom:","Ken Burns / Pan Zoom:"
"Key Direction","Key Direction"
"Keyboard Direction to swap slides (horizontal - left/right arrow, vertical - up/down arrow)?","Keyboard Direction to swap slides (horizontal - left/right arrow, vertical - up/down arrow)?"
"Keyboard Navigation","Keyboard Navigation"
"Kill Slider","Kill Slider"
Large,Large
"Large Controls:","Large Controls:"
"Large Square","Large Square"
"Last Modify Date","Last Modify Date"
"Last Slide","Last Slide"
"Last slide starts","Last slide starts"
"Latest Available Version","Latest Available Version"
Layer,Layer
"Layer Action (enterstage, enteredstage, leavestage,leftstage)","Layer Action (enterstage, enteredstage, leavestage,leftstage)"
"Layer Action may needed to start/stop Video","Layer Action may needed to start/stop Video"
"Layer Added to Stage","Layer Added to Stage"
"Layer Align Bottom","Layer Align Bottom"
"Layer Align Center","Layer Align Center"
"Layer Align Left","Layer Align Left"
"Layer Align Middle","Layer Align Middle"
"Layer Align Right","Layer Align Right"
"Layer Align Top","Layer Align Top"
"Layer Animation Editor","Layer Animation Editor"
"Layer Animation Timing","Layer Animation Timing"
"Layer Events","Layer Events"
"Layer Grid","Layer Grid"
"Layer Grid Size","Layer Grid Size"
"Layer Height (px) Use 'auto' to respect White Space","Layer Height (px) Use 'auto' to respect White Space"
"Layer Height (px). Use 'auto' to respect White Space","Layer Height (px). Use 'auto' to respect White Space"
"Layer Hover","Layer Hover"
"Layer Imported! The Layer has actions which include other Layers. Import all connected layers?","Layer Imported! The Layer has actions which include other Layers. Import all connected layers?"
"Layer Inline CSS","Layer Inline CSS"
"Layer Toggle Mode","Layer Toggle Mode"
"Layer Type (image,video,html)","Layer Type (image,video,html)"
"Layer Type:","Layer Type:"
"Layer Width (px). Use 'auto' to respect White Space","Layer Width (px). Use 'auto' to respect White Space"
"Layer as jQuery Object","Layer as jQuery Object"
"Layer is Selectable","Layer is Selectable"
"Layer is Selectable / Markable on Frontend","Layer is Selectable / Markable on Frontend"
"Layer is triggered by ","Layer is triggered by "
Layers,Layers
"Layers 3D Group","Layers 3D Group"
"Layers Overflow Hidden","Layers Overflow Hidden"
"Layers Selectable:","Layers Selectable:"
"Layers align within the full slider instead of the layer grid.","Layers align within the full slider instead of the layer grid."
"Layout & Visual","Layout & Visual"
"Lazy Load","Lazy Load"
"Lazy Loading","Lazy Loading"
"Learn about free stuff we offer on a regular basis","Learn about free stuff we offer on a regular basis"
"Leave Full Screen on Pause/End:","Leave Full Screen on Pause/End:"
Left,Left
"Left Arrow Position","Left Arrow Position"
"Left Bottom","Left Bottom"
"Left Center","Left Center"
"Left Hand","Left Hand"
"Left Top","Left Top"
"Left to Right","Left to Right"
"Level Depth 1","Level Depth 1"
"Level Depth 10","Level Depth 10"
"Level Depth 11","Level Depth 11"
"Level Depth 12","Level Depth 12"
"Level Depth 13","Level Depth 13"
"Level Depth 14","Level Depth 14"
"Level Depth 15","Level Depth 15"
"Level Depth 2","Level Depth 2"
"Level Depth 3","Level Depth 3"
"Level Depth 4","Level Depth 4"
"Level Depth 5","Level Depth 5"
"Level Depth 6","Level Depth 6"
"Level Depth 7","Level Depth 7"
"Level Depth 8","Level Depth 8"
"Level Depth 9","Level Depth 9"
"Limit The Description To:","Limit The Description To:"
"Line Based","Line Based"
"Line Height","Line Height"
"Line Height (px)","Line Height (px)"
Link,Link
"Link & Seo","Link & Seo"
"Link Sensibility:","Link Sensibility:"
"Link Target","Link Target"
"Link Target:","Link Target:"
"Link To Slide:","Link To Slide:"
"Link Type","Link Type"
"Link Type:","Link Type:"
"Link Url","Link Url"
"Link the Full Slide to an URL or Action.","Link the Full Slide to an URL or Action."
"Link to Slide Editor is Blocked ! Please Allow Pop Ups for this Site !","Link to Slide Editor is Blocked ! Please Allow Pop Ups for this Site !"
"Link to view product","Link to view product"
"Live Preview - Hover & Click for test","Live Preview - Hover & Click for test"
"Load Backup","Load Backup"
"Load Speed DSL:","Load Speed DSL:"
"Load Speed T1:","Load Speed T1:"
"Load Speed UMTS:","Load Speed UMTS:"
"Load a Preset from this Slider Type","Load a Preset from this Slider Type"
"Loaded Google Fonts","Loaded Google Fonts"
"Loading Error","Loading Error"
"Loading Error: ","Loading Error: "
"Local Slide","Local Slide"
"Local Slides","Local Slides"
"Look of the Bullets","Look of the Bullets"
"Look of the navigation Arrows","Look of the navigation Arrows"
Loop,Loop
"Loop Easing","Loop Easing"
"Loop Parameters","Loop Parameters"
"Loop Segment","Loop Segment"
"Loop Single Slide","Loop Single Slide"
"Loop Speed (ms)","Loop Speed (ms)"
"Loop Speed (sec) - 0.3 = 300ms","Loop Speed (sec) - 0.3 = 300ms"
"Loop Video:","Loop Video:"
"Loop, Slide does not stop","Loop, Slide does not stop"
"Loop, Slide is paused","Loop, Slide is paused"
Loop:,Loop:
"Low Resolution","Low Resolution"
Lowercase,Lowercase
MPEG:,MPEG:
"Main / Background Image","Main / Background Image"
"Main Background","Main Background"
"Making changes to these settings will probably overwrite advanced settings. Continue?","Making changes to these settings will probably overwrite advanced settings. Continue?"
"Margin Bottom","Margin Bottom"
"Margin Left","Margin Left"
"Margin Right","Margin Right"
"Margin Top","Margin Top"
Markup,Markup
"Mask is not available due Style Transitions. Please remove any Rotation, Scale or skew effect form Idle and Hover settings","Mask is not available due Style Transitions. Please remove any Rotation, Scale or skew effect form Idle and Hover settings"
Masking,Masking
Max,Max
"Max Products Per Slider:","Max Products Per Slider:"
"Max Rotation Angle","Max Rotation Angle"
"Max Slides","Max Slides"
"Max. Chars","Max. Chars"
"Max. Post Size","Max. Post Size"
"Max. Res.","Max. Res."
"Max. Rotation","Max. Rotation"
"Max. Scaledown","Max. Scaledown"
"Max. Visible Items","Max. Visible Items"
"Max. Width (Optional)","Max. Width (Optional)"
Medium,Medium
"Medium 640","Medium 640"
"Medium 800","Medium 800"
"Memory Limit","Memory Limit"
"Meta Handle","Meta Handle"
"Meta Image","Meta Image"
Metadata,Metadata
Methods,Methods
"Min Container Width","Min Container Width"
"Min. Heigh (Optional)","Min. Heigh (Optional)"
"Min. Height","Min. Height"
"Min. Size of Slider must be in Viewport before slide starts again.","Min. Size of Slider must be in Viewport before slide starts again."
"Min. Tab Width","Min. Tab Width"
"Minimal Height of Slider (Optional)","Minimal Height of Slider (Optional)"
Misc.,Misc.
"Missing redirect ID!","Missing redirect ID!"
"Missing values to add preset","Missing values to add preset"
"Missing values to remove preset","Missing values to remove preset"
"Missing values to update preset","Missing values to update preset"
Mobile,Mobile
"Mobile Grid Width","Mobile Grid Width"
"Monospace Fonts","Monospace Fonts"
"More Style Settings","More Style Settings"
"Mouse Based","Mouse Based"
"Mouse Based parallax calculation Origo","Mouse Based parallax calculation Origo"
"Mouse Cursor","Mouse Cursor"
"Mouse Enter","Mouse Enter"
"Mouse Enter Point","Mouse Enter Point"
"Mouse Leave","Mouse Leave"
"Mouse Move","Mouse Move"
"Mouse Scroll Navigation","Mouse Scroll Navigation"
"Mouse Sensibility","Mouse Sensibility"
"Mouse/Hand URL","Mouse/Hand URL"
Move,Move
"Move From Bottom","Move From Bottom"
"Move From Left","Move From Left"
"Move From Right","Move From Right"
"Move From Top","Move From Top"
"Move Hand","Move Hand"
"Move Hand Defaults","Move Hand Defaults"
"Move and Scroll","Move and Scroll"
"Move"" Layers","Move"" Layers"
"Must be greater than start time","Must be greater than start time"
"Mute Media","Mute Media"
"Mute Video:","Mute Video:"
Mute:,Mute:
N/A,N/A
Name,Name
"Name too short, at least 3 letters between a-zA-z needed","Name too short, at least 3 letters between a-zA-z needed"
"Nav. Overwrite","Nav. Overwrite"
Navigation,Navigation
"Navigation Bullets and Arrows are now set to none.","Navigation Bullets and Arrows are now set to none."
"Navigation Editor","Navigation Editor"
"Navigation could not be deleted","Navigation could not be deleted"
"Navigation deleted","Navigation deleted"
"Navigation name already exists, please choose a different name","Navigation name already exists, please choose a different name"
"Navigation name could not be updated","Navigation name could not be updated"
"Navigation not found","Navigation not found"
"Navigation not found, could not add preset","Navigation not found, could not add preset"
"Navigation not found, could not delete preset","Navigation not found, could not delete preset"
"Navigation preset deleted","Navigation preset deleted"
"Navigation preset saved/updated","Navigation preset saved/updated"
"Navigation saved/updated","Navigation saved/updated"
"Navigations updated","Navigations updated"
"Need Some Attention","Need Some Attention"
New,New
"New / Updated","New / Updated"
"New Slider","New Slider"
"New Window","New Window"
"Next &raquo;","Next &raquo;"
"Next / Previous","Next / Previous"
"Next Slide","Next Slide"
"Next Slide On End:","Next Slide On End:"
"Next Slide on Focus","Next Slide on Focus"
No,No
"No API KEY - Could not fetch flickr photosets","No API KEY - Could not fetch flickr photosets"
"No Changes Recorder","No Changes Recorder"
"No Corner","No Corner"
"No Data Received","No Data Received"
"No Email given","No Email given"
"No ID given","No ID given"
"No Lazy Loading","No Lazy Loading"
"No More Steps","No More Steps"
"No Parallax","No Parallax"
"No Poster on Mobile:","No Poster on Mobile:"
"No Problems","No Problems"
"No Shadow","No Shadow"
"No Sliders Found","No Sliders Found"
"No Split","No Split"
"No Style","No Style"
"No Thumbnail Image Set on Video / Video Not Found / No Valid Video ID","No Thumbnail Image Set on Video / Video Not Found / No Valid Video ID"
"No User URL - Could not fetch flickr photosets","No User URL - Could not fetch flickr photosets"
"No backups found for the selected Slide","No backups found for the selected Slide"
"No data could be retrieved from the servers. Please make sure that your website can connect to the themepunch servers.","No data could be retrieved from the servers. Please make sure that your website can connect to the themepunch servers."
"No dynamic fonts registered","No dynamic fonts registered"
"No fields are checked, please check at least one field to save a preset","No fields are checked, please check at least one field to save a preset"
"No file sent.","No file sent."
"No slides found, please add at least one Slide Template to the choosen language.","No slides found, please add at least one Slide Template to the choosen language."
"No slides found, please add some slides","No slides found, please add some slides"
"No valid Slide ID given","No valid Slide ID given"
"No valid title given","No valid title given"
"No write permissions. Can't create zip file: ","No write permissions. Can't create zip file: "
No-wrap,No-wrap
NoFrame,NoFrame
NoScript,NoScript
None,None
Normal,Normal
"Not Activated","Not Activated"
"Not Installed","Not Installed"
"Not available in Demo Mode","Not available in Demo Mode"
"Not on 1st Time","Not on 1st Time"
"Note! Style templates will be updated if they exist. Importing slider, will delete all the current slider settings and slides and replacing it with the imported content.","Note! Style templates will be updated if they exist. Importing slider, will delete all the current slider settings and slides and replacing it with the imported content."
"Note! The replace process is not reversible !","Note! The replace process is not reversible !"
"Note: style templates will be updated if they exist!","Note: style templates will be updated if they exist!"
"Note: styles templates will be updated if they exist!","Note: styles templates will be updated if they exist!"
Notebook,Notebook
"Notebook Grid Width","Notebook Grid Width"
"Number of Comments","Number of Comments"
"Number of Likes","Number of Likes"
"Number of Views","Number of Views"
Nwdthemes,Nwdthemes
OGV:,OGV:
"ON - Add CSS and JS Files to all pages. </br>Off - CSS and JS Files will be only loaded on specified pages.","ON - Add CSS and JS Files to all pages. </br>Off - CSS and JS Files will be only loaded on specified pages."
Object,Object
Off,Off
Offset,Offset
"Offset from current Horizontal position.","Offset from current Horizontal position."
"Offset from current Vertical  position.","Offset from current Vertical  position."
"Offset from current Vertical position.","Offset from current Vertical position."
"Offset from current horizontal position of of left arrow.","Offset from current horizontal position of of left arrow."
"Offset from current horizontal position of of right arrow.","Offset from current horizontal position of of right arrow."
"Offset from current horizontal position of tabs.","Offset from current horizontal position of tabs."
"Offset from current horizontal position.","Offset from current horizontal position."
"Offset from current vertical position of of left arrow.","Offset from current vertical position of of left arrow."
"Offset from current vertical position of of right arrow.","Offset from current vertical position of of right arrow."
"Offset from current vertical position of tabs.","Offset from current vertical position of tabs."
Ok,Ok
On,On
"On 1st Time","On 1st Time"
"On IE8","On IE8"
"On Mobile","On Mobile"
"On Mobile and IE8","On Mobile and IE8"
"On Navigation:","On Navigation:"
"Online Documentation","Online Documentation"
"Online Slider Library","Online Slider Library"
"Only Classes","Only Classes"
"Only Via Actions","Only Via Actions"
"Only on Slider Hover","Only on Slider Hover"
Opacity,Opacity
"Opacity (1 = 100% Visible / 0.5 = 50% opacaity / 0 = transparent)","Opacity (1 = 100% Visible / 0.5 = 50% opacaity / 0 = transparent)"
"Opacity of the Wrapper container. 0 - transparent, 50 - 50% opacity...","Opacity of the Wrapper container. 0 - transparent, 50 - 50% opacity..."
"Opacity. (1 = 100% Visible / 0.5 = 50% opacaity / 0 = transparent)","Opacity. (1 = 100% Visible / 0.5 = 50% opacaity / 0 = transparent)"
"Open Template Store","Open Template Store"
"Or use <b>Revolution Slider Widget</b>. In CMS editor click Insert Widget icon or button. Select <b>NWDthemes Revolution Slider</b> widget. In <b>Widget Options</b> select slider you want to insert and click <b>Insert Widget</b> button.","Or use <b>Revolution Slider Widget</b>. In CMS editor click Insert Widget icon or button. Select <b>NWDthemes Revolution Slider</b> widget. In <b>Widget Options</b> select slider you want to insert and click <b>Insert Widget</b> button."
Order,Order
"Order updated","Order updated"
Origin,Origin
"Origin x/y","Origin x/y"
Original,Original
"Original CSS classname not found","Original CSS classname not found"
"Original Size","Original Size"
"Our drag and drop editor will make creating slide content an absolut breeze. This is where the magic happens!","Our drag and drop editor will make creating slide content an absolut breeze. This is where the magic happens!"
"Out Of ViewPort:","Out Of ViewPort:"
"Out' animations starts at:","Out' animations starts at:"
"Outer Bottom","Outer Bottom"
"Outer Left","Outer Left"
"Outer Right","Outer Right"
"Outer Top","Outer Top"
"Output Filters Protection","Output Filters Protection"
"Overall Slider Performance","Overall Slider Performance"
"Overflow Hidden","Overflow Hidden"
Overlaps,Overlaps
"Overwrite Selected Settings on all Slides","Overwrite Selected Settings on all Slides"
"Overwrite current animation?","Overwrite current animation?"
"Overwrite current static styles?","Overwrite current static styles?"
"Overwrite or append the custom animations due the new imported values ?","Overwrite or append the custom animations due the new imported values ?"
"Overwrite or append the static styles due the new imported values ?","Overwrite or append the static styles due the new imported values ?"
PLAY,PLAY
"PX or %","PX or %"
Packages,Packages
Padding,Padding
"Padding Bottom","Padding Bottom"
"Padding Left","Padding Left"
"Padding Right","Padding Right"
"Padding Top","Padding Top"
"Padding around the slider. Together with background color shows as slider border.","Padding around the slider. Together with background color shows as slider border."
"Padding as Border","Padding as Border"
"Pages to include RevSliderSlider libraries:","Pages to include RevSliderSlider libraries:"
"Parallax & 3D","Parallax & 3D"
"Parallax / 3D","Parallax / 3D"
"Parallax Feature in Slider Settings is deactivated, parallax will be ignored.","Parallax Feature in Slider Settings is deactivated, parallax will be ignored."
"Parallax Level:","Parallax Level:"
"Parallax Levels","Parallax Levels"
"Parallax Origo","Parallax Origo"
"Parallax Speed for Mouse movents.","Parallax Speed for Mouse movents."
Parameter,Parameter
"Parameter ","Parameter "
Parameters,Parameters
"Participate in survey and help us improve constantly","Participate in survey and help us improve constantly"
Pause,Pause
"Pause Slider","Pause Slider"
"Pause Slider:","Pause Slider:"
Pendulum,Pendulum
"Performance and SEO Optimization","Performance and SEO Optimization"
Perspective,Perspective
"Place the shortcode where you want to show the slider","Place the shortcode where you want to show the slider"
"Play In Animation","Play In Animation"
"Play Slider","Play Slider"
"Play/Pause Layer Loop Animation","Play/Pause Layer Loop Animation"
